combo
WNT7B__Malignant|FZD2__Stroma
YBX1__Malignant|NOTCH1__Stroma
ZG16B__Malignant|CXCR4__Stroma
ADAM12__Tcell|ITGB1__Bcell
ADAM12__Tcell|SDC4__Bcell
ANGPT2__Tcell|ITGB1__Bcell
BMP2__Tcell|BMPR1A__Bcell
BMP2__Tcell|ENG__Bcell
CD226__Tcell|PVR__Bcell
CD40LG__Tcell|ITGB1__Bcell
CD40LG__Tcell|ITGAM__Bcell
CD40LG__Tcell|ITGB2__Bcell
CD40LG__Tcell|CD40__Bcell
CD40LG__Tcell|TRAF3__Bcell
CD96__Tcell|PVR__Bcell
CFH__Tcell|ITGAM__Bcell
COL4A3__Tcell|ITGB1__Bcell
COL4A3__Tcell|SDC4__Bcell
COL4A3__Tcell|SDC1__Bcell
COL4A3__Tcell|CD44__Bcell
COL9A3__Tcell|ITGB1__Bcell
COL9A3__Tcell|SDC4__Bcell
COL9A3__Tcell|SDC1__Bcell
COL9A3__Tcell|CD44__Bcell
CRTAM__Tcell|CADM1__Bcell
DUSP18__Tcell|ITGB1__Bcell
DUSP18__Tcell|ITGA6__Bcell
DUSP18__Tcell|ITGB4__Bcell
EPHA4__Tcell|EFNB1__Bcell
FASLG__Tcell|FAS__Bcell
FCER2__Tcell|ITGAM__Bcell
FCER2__Tcell|ITGB2__Bcell
FREM1__Tcell|ITGB1__Bcell
GZMB__Tcell|IGF2R__Bcell
HBEGF__Tcell|CD44__Bcell
HGF__Tcell|SDC1__Bcell
HGF__Tcell|SDC2__Bcell
HGF__Tcell|CD44__Bcell
HLA-DOB__Tcell|CD4__Bcell
ICAM2__Tcell|ITGAM__Bcell
ICAM2__Tcell|ITGB2__Bcell
ICAM2__Tcell|ITGAL__Bcell
IL16__Tcell|CD4__Bcell
JAM2__Tcell|ITGB1__Bcell
JAM2__Tcell|F11R__Bcell
LAMA2__Tcell|ITGB1__Bcell
LAMA2__Tcell|ITGA6__Bcell
LAMA2__Tcell|CD44__Bcell
LAMA2__Tcell|ITGB4__Bcell
LPL__Tcell|SDC1__Bcell
LPL__Tcell|CD44__Bcell
LTA__Tcell|LTBR__Bcell
LTB__Tcell|CD40__Bcell
LTB__Tcell|LTBR__Bcell
PTPRC__Tcell|MRC1__Bcell
SELPLG__Tcell|ITGAM__Bcell
SELPLG__Tcell|ITGB2__Bcell
SEMA7A__Tcell|ITGB1__Bcell
SLIT2__Tcell|SDC1__Bcell
SLIT2__Tcell|ROBO1__Bcell
TF__Tcell|TFRC__Bcell
TGFB1__Tcell|SDC2__Bcell
TGFB1__Tcell|ACVRL1__Bcell
TGFB1__Tcell|ENG__Bcell
TGFB1__Tcell|TGFBR1__Bcell
TGFB1__Tcell|TGFBR2__Bcell
TGFB1__Tcell|ACVR1B__Bcell
TIGIT__Tcell|PVR__Bcell
TNF__Tcell|LTBR__Bcell
TNFSF14__Tcell|LTBR__Bcell
TNFSF15__Tcell|TNFRSF25__Bcell
VCAM1__Tcell|ITGB1__Bcell
VCAM1__Tcell|ITGB7__Bcell
VCAM1__Tcell|ITGB2__Bcell
VEGFC__Tcell|ITGB1__Bcell
WNT5A__Tcell|ROR2__Bcell
CCL19__Bcell|CD74__Stroma
CCL19__Bcell|CD81__Stroma
CCL19__Bcell|FLOT1__Stroma
CCL19__Bcell|IL6ST__Stroma
CCL19__Bcell|LAMP2__Stroma
CCL19__Bcell|CAP1__Stroma
CCL19__Bcell|ITGB5__Stroma
CCL19__Bcell|ADORA2A__Malignant
CCL19__Bcell|CD55__Malignant
CCL19__Bcell|CD74__Malignant
CCL19__Bcell|MAGED1__Malignant
CCL19__Bcell|PLXNA3__Malignant
CCL19__Bcell|SDC1__Malignant
CCL19__Bcell|CD151__Malignant
CCL19__Bcell|CD9__Malignant
CCL19__Bcell|FLOT1__Malignant
CCL19__Bcell|IFITM1__Malignant
CCL19__Bcell|IL13RA1__Malignant
CCL19__Bcell|IL6ST__Malignant
CCL19__Bcell|AMFR__Malignant
CCL19__Bcell|BAMBI__Malignant
CCL19__Bcell|CD47__Malignant
CCL19__Bcell|ERBB2__Malignant
CCL19__Bcell|PRLR__Malignant
CCL19__Bcell|ATP6AP2__Malignant
CCL19__Bcell|CD163__Malignant
CCL19__Bcell|CD44__Malignant
CCL19__Bcell|ENO1__Malignant
CCL19__Bcell|FPR3__Malignant
CCL19__Bcell|ITGB5__Malignant
CCL19__Bcell|PLXNB2__Malignant
CCL19__Bcell|TREM2__Malignant
CCL19__Bcell|TYROBP__Malignant
CCL19__Bcell|GFRA1__Malignant
CCL19__Bcell|LDLR__Malignant
CCL19__Bcell|CD63__Malignant
CCL19__Bcell|MRC2__Malignant
CCL19__Bcell|CD74__Macrophage
CCL19__Bcell|CD81__Macrophage
CCL19__Bcell|IL2RG__Macrophage
CCL19__Bcell|CD9__Macrophage
CCL19__Bcell|FLOT1__Macrophage
CCL19__Bcell|CD163__Macrophage
CCL19__Bcell|ENO1__Macrophage
CCL19__Bcell|ITGB2__Macrophage
CCL19__Bcell|TYROBP__Macrophage
CCL19__Bcell|CD63__Macrophage
C1QA__Macrophage|CD74__Stroma
C1QA__Macrophage|CD81__Stroma
C1QA__Macrophage|FLOT1__Stroma
C1QA__Macrophage|IL6ST__Stroma
C1QA__Macrophage|LAMP2__Stroma
C1QA__Macrophage|CAP1__Stroma
C1QA__Macrophage|ITGB5__Stroma
C1QA__Macrophage|ADORA2A__Malignant
C1QA__Macrophage|CD55__Malignant
C1QA__Macrophage|CD74__Malignant
C1QA__Macrophage|MAGED1__Malignant
C1QA__Macrophage|PLXNA3__Malignant
C1QA__Macrophage|SDC1__Malignant
C1QA__Macrophage|CD151__Malignant
C1QA__Macrophage|CD9__Malignant
C1QA__Macrophage|FLOT1__Malignant
C1QA__Macrophage|IFITM1__Malignant
C1QA__Macrophage|IL13RA1__Malignant
C1QA__Macrophage|IL6ST__Malignant
C1QA__Macrophage|AMFR__Malignant
C1QA__Macrophage|BAMBI__Malignant
C1QA__Macrophage|CD47__Malignant
C1QA__Macrophage|ERBB2__Malignant
C1QA__Macrophage|PRLR__Malignant
C1QA__Macrophage|ATP6AP2__Malignant
C1QA__Macrophage|CD163__Malignant
C1QA__Macrophage|CD44__Malignant
C1QA__Macrophage|ENO1__Malignant
C1QA__Macrophage|FPR3__Malignant
C1QA__Macrophage|ITGB5__Malignant
C1QA__Macrophage|PLXNB2__Malignant
C1QA__Macrophage|TREM2__Malignant
C1QA__Macrophage|TYROBP__Malignant
C1QA__Macrophage|GFRA1__Malignant
C1QA__Macrophage|LDLR__Malignant
C1QA__Macrophage|CD63__Malignant
C1QA__Macrophage|MRC2__Malignant
C1QA__Macrophage|CD74__Bcell
HLA-DRA__Macrophage|CD74__Stroma
HLA-DRA__Macrophage|CD81__Stroma
HLA-DRA__Macrophage|FLOT1__Stroma
HLA-DRA__Macrophage|IL6ST__Stroma
HLA-DRA__Macrophage|LAMP2__Stroma
HLA-DRA__Macrophage|CAP1__Stroma
HLA-DRA__Macrophage|ITGB5__Stroma
HLA-DRA__Macrophage|ADORA2A__Malignant
HLA-DRA__Macrophage|CD55__Malignant
HLA-DRA__Macrophage|CD74__Malignant
HLA-DRA__Macrophage|MAGED1__Malignant
HLA-DRA__Macrophage|PLXNA3__Malignant
HLA-DRA__Macrophage|SDC1__Malignant
HLA-DRA__Macrophage|CD151__Malignant
HLA-DRA__Macrophage|CD9__Malignant
HLA-DRA__Macrophage|FLOT1__Malignant
HLA-DRA__Macrophage|IFITM1__Malignant
HLA-DRA__Macrophage|IL13RA1__Malignant
HLA-DRA__Macrophage|IL6ST__Malignant
HLA-DRA__Macrophage|AMFR__Malignant
HLA-DRA__Macrophage|BAMBI__Malignant
HLA-DRA__Macrophage|CD47__Malignant
HLA-DRA__Macrophage|ERBB2__Malignant
HLA-DRA__Macrophage|PRLR__Malignant
HLA-DRA__Macrophage|ATP6AP2__Malignant
HLA-DRA__Macrophage|CD163__Malignant
HLA-DRA__Macrophage|CD44__Malignant
HLA-DRA__Macrophage|ENO1__Malignant
HLA-DRA__Macrophage|FPR3__Malignant
HLA-DRA__Macrophage|ITGB5__Malignant
HLA-DRA__Macrophage|PLXNB2__Malignant
HLA-DRA__Macrophage|TREM2__Malignant
HLA-DRA__Macrophage|TYROBP__Malignant
HLA-DRA__Macrophage|GFRA1__Malignant
HLA-DRA__Macrophage|LDLR__Malignant
HLA-DRA__Macrophage|CD63__Malignant
HLA-DRA__Macrophage|MRC2__Malignant
HLA-DRA__Macrophage|CD74__Bcell
LYZ__Macrophage|CD74__Stroma
LYZ__Macrophage|CD81__Stroma
LYZ__Macrophage|FLOT1__Stroma
LYZ__Macrophage|IL6ST__Stroma
LYZ__Macrophage|LAMP2__Stroma
LYZ__Macrophage|CAP1__Stroma
LYZ__Macrophage|ITGB5__Stroma
LYZ__Macrophage|ADORA2A__Malignant
LYZ__Macrophage|CD55__Malignant
LYZ__Macrophage|CD74__Malignant
LYZ__Macrophage|MAGED1__Malignant
LYZ__Macrophage|PLXNA3__Malignant
LYZ__Macrophage|SDC1__Malignant
LYZ__Macrophage|CD151__Malignant
LYZ__Macrophage|CD9__Malignant
LYZ__Macrophage|FLOT1__Malignant
LYZ__Macrophage|IFITM1__Malignant
LYZ__Macrophage|IL13RA1__Malignant
LYZ__Macrophage|IL6ST__Malignant
LYZ__Macrophage|AMFR__Malignant
LYZ__Macrophage|BAMBI__Malignant
LYZ__Macrophage|CD47__Malignant
LYZ__Macrophage|ERBB2__Malignant
LYZ__Macrophage|PRLR__Malignant
LYZ__Macrophage|ATP6AP2__Malignant
LYZ__Macrophage|CD163__Malignant
LYZ__Macrophage|CD44__Malignant
LYZ__Macrophage|ENO1__Malignant
LYZ__Macrophage|FPR3__Malignant
LYZ__Macrophage|ITGB5__Malignant
LYZ__Macrophage|PLXNB2__Malignant
LYZ__Macrophage|TREM2__Malignant
LYZ__Macrophage|TYROBP__Malignant
LYZ__Macrophage|GFRA1__Malignant
LYZ__Macrophage|LDLR__Malignant
LYZ__Macrophage|CD63__Malignant
LYZ__Macrophage|MRC2__Malignant
LYZ__Macrophage|CD74__Bcell
C1QB__Macrophage|CD74__Stroma
C1QB__Macrophage|CD81__Stroma
C1QB__Macrophage|FLOT1__Stroma
C1QB__Macrophage|IL6ST__Stroma
C1QB__Macrophage|LAMP2__Stroma
C1QB__Macrophage|CAP1__Stroma
C1QB__Macrophage|ITGB5__Stroma
C1QB__Macrophage|ADORA2A__Malignant
C1QB__Macrophage|CD55__Malignant
C1QB__Macrophage|CD74__Malignant
C1QB__Macrophage|MAGED1__Malignant
C1QB__Macrophage|PLXNA3__Malignant
C1QB__Macrophage|SDC1__Malignant
C1QB__Macrophage|CD151__Malignant
C1QB__Macrophage|CD9__Malignant
C1QB__Macrophage|FLOT1__Malignant
C1QB__Macrophage|IFITM1__Malignant
C1QB__Macrophage|IL13RA1__Malignant
C1QB__Macrophage|IL6ST__Malignant
C1QB__Macrophage|AMFR__Malignant
C1QB__Macrophage|BAMBI__Malignant
C1QB__Macrophage|CD47__Malignant
C1QB__Macrophage|ERBB2__Malignant
C1QB__Macrophage|PRLR__Malignant
C1QB__Macrophage|ATP6AP2__Malignant
C1QB__Macrophage|CD163__Malignant
C1QB__Macrophage|CD44__Malignant
C1QB__Macrophage|ENO1__Malignant
C1QB__Macrophage|FPR3__Malignant
C1QB__Macrophage|ITGB5__Malignant
C1QB__Macrophage|PLXNB2__Malignant
C1QB__Macrophage|TREM2__Malignant
C1QB__Macrophage|TYROBP__Malignant
C1QB__Macrophage|GFRA1__Malignant
C1QB__Macrophage|LDLR__Malignant
C1QB__Macrophage|CD63__Malignant
C1QB__Macrophage|MRC2__Malignant
C1QB__Macrophage|CD74__Bcell
APOE__Macrophage|CD74__Stroma
APOE__Macrophage|CD81__Stroma
APOE__Macrophage|FLOT1__Stroma
APOE__Macrophage|IL6ST__Stroma
APOE__Macrophage|LAMP2__Stroma
APOE__Macrophage|CAP1__Stroma
APOE__Macrophage|ITGB5__Stroma
APOE__Macrophage|ADORA2A__Malignant
APOE__Macrophage|CD55__Malignant
APOE__Macrophage|CD74__Malignant
APOE__Macrophage|MAGED1__Malignant
APOE__Macrophage|PLXNA3__Malignant
APOE__Macrophage|SDC1__Malignant
APOE__Macrophage|CD151__Malignant
APOE__Macrophage|CD9__Malignant
APOE__Macrophage|FLOT1__Malignant
APOE__Macrophage|IFITM1__Malignant
APOE__Macrophage|IL13RA1__Malignant
APOE__Macrophage|IL6ST__Malignant
APOE__Macrophage|AMFR__Malignant
APOE__Macrophage|BAMBI__Malignant
APOE__Macrophage|CD47__Malignant
APOE__Macrophage|ERBB2__Malignant
APOE__Macrophage|PRLR__Malignant
APOE__Macrophage|ATP6AP2__Malignant
APOE__Macrophage|CD163__Malignant
APOE__Macrophage|CD44__Malignant
APOE__Macrophage|ENO1__Malignant
APOE__Macrophage|FPR3__Malignant
APOE__Macrophage|ITGB5__Malignant
APOE__Macrophage|PLXNB2__Malignant
APOE__Macrophage|TREM2__Malignant
APOE__Macrophage|TYROBP__Malignant
APOE__Macrophage|GFRA1__Malignant
APOE__Macrophage|LDLR__Malignant
APOE__Macrophage|CD63__Malignant
APOE__Macrophage|MRC2__Malignant
APOE__Macrophage|CD74__Bcell
ITGB2__Macrophage|CD74__Stroma
ITGB2__Macrophage|CD81__Stroma
ITGB2__Macrophage|FLOT1__Stroma
ITGB2__Macrophage|IL6ST__Stroma
ITGB2__Macrophage|LAMP2__Stroma
ITGB2__Macrophage|CAP1__Stroma
ITGB2__Macrophage|ITGB5__Stroma
ITGB2__Macrophage|ADORA2A__Malignant
ITGB2__Macrophage|CD55__Malignant
ITGB2__Macrophage|CD74__Malignant
ITGB2__Macrophage|MAGED1__Malignant
ITGB2__Macrophage|PLXNA3__Malignant
ITGB2__Macrophage|SDC1__Malignant
ITGB2__Macrophage|CD151__Malignant
ITGB2__Macrophage|CD9__Malignant
ITGB2__Macrophage|FLOT1__Malignant
ITGB2__Macrophage|IFITM1__Malignant
ITGB2__Macrophage|IL13RA1__Malignant
ITGB2__Macrophage|IL6ST__Malignant
ITGB2__Macrophage|AMFR__Malignant
ITGB2__Macrophage|BAMBI__Malignant
ITGB2__Macrophage|CD47__Malignant
ITGB2__Macrophage|ERBB2__Malignant
ITGB2__Macrophage|PRLR__Malignant
ITGB2__Macrophage|ATP6AP2__Malignant
ITGB2__Macrophage|CD163__Malignant
ITGB2__Macrophage|CD44__Malignant
ITGB2__Macrophage|ENO1__Malignant
ITGB2__Macrophage|FPR3__Malignant
ITGB2__Macrophage|ITGB5__Malignant
ITGB2__Macrophage|PLXNB2__Malignant
ITGB2__Macrophage|TREM2__Malignant
ITGB2__Macrophage|TYROBP__Malignant
ITGB2__Macrophage|GFRA1__Malignant
ITGB2__Macrophage|LDLR__Malignant
ITGB2__Macrophage|CD63__Malignant
ITGB2__Macrophage|MRC2__Malignant
ITGB2__Macrophage|CD74__Bcell
VIM__Macrophage|CD74__Stroma
VIM__Macrophage|CD81__Stroma
VIM__Macrophage|FLOT1__Stroma
VIM__Macrophage|IL6ST__Stroma
VIM__Macrophage|LAMP2__Stroma
VIM__Macrophage|CAP1__Stroma
VIM__Macrophage|ITGB5__Stroma
VIM__Macrophage|ADORA2A__Malignant
VIM__Macrophage|CD55__Malignant
VIM__Macrophage|CD74__Malignant
