Sender,Receiver,Ligand,Receptor,LRscore
Macrophage,Malignant,LYZ,CD9,0.27118662381872355
Macrophage,Malignant,LYZ,FLOT1,0.21105052929612755
Macrophage,Malignant,LYZ,IFITM1,0.19693489923229354
Macrophage,Malignant,LYZ,IL13RA1,0.11341442056986901
Macrophage,Malignant,LYZ,IL6ST,0.2563935894933578
Macrophage,Malignant,LYZ,AMFR,0.18656870540475337
Macrophage,Malignant,LYZ,BAMBI,0.28024296688276523
Macrophage,Malignant,LYZ,CD47,0.13535868035750812
Macrophage,Malignant,LYZ,ERBB2,0.2306348153363984
Macrophage,Malignant,LYZ,PRLR,0.17234435514257596
Macrophage,Malignant,LYZ,ATP6AP2,0.18607462628154198
Macrophage,Malignant,LYZ,CD163,0.05303618147601015
Macrophage,Malignant,LYZ,CD44,0.14755905166650418
Macrophage,Malignant,LYZ,ENO1,0.2338416015944374
Macrophage,Malignant,LYZ,FPR3,0.031136425668507318
Macrophage,Malignant,LYZ,ITGB5,0.18001750010154788
Macrophage,Malignant,LYZ,PLXNB2,0.20627383857044562
Macrophage,Malignant,LYZ,TREM2,0.03080316069563291
Macrophage,Malignant,LYZ,TYROBP,0.15455751836327372
Macrophage,Malignant,LYZ,GFRA1,0.20453224739846224
Macrophage,Malignant,LYZ,LDLR,0.04891306081176884
Macrophage,Malignant,LYZ,CD63,0.2751933501485439
Macrophage,Malignant,LYZ,MRC2,0.05971692553982487
Macrophage,Bcell,LYZ,CD74,0.1202358649638973
Macrophage,Stroma,C1QB,CD74,0.3048399896104114
Macrophage,Stroma,C1QB,CD81,0.23378480864963455
Macrophage,Stroma,C1QB,FLOT1,0.16668881762165405
Macrophage,Stroma,C1QB,IL6ST,0.19676029574012077
Macrophage,Stroma,C1QB,LAMP2,0.1286959677167835
Macrophage,Stroma,C1QB,CAP1,0.12544571905107013
Macrophage,Stroma,C1QB,ITGB5,0.1474776079133523
Macrophage,Malignant,C1QB,ADORA2A,0.14624645592903907
Macrophage,Malignant,C1QB,CD55,0.17097516811782507
Macrophage,Malignant,C1QB,CD74,0.3033816670087223
Macrophage,Malignant,C1QB,MAGED1,0.12025702824081919
Macrophage,Malignant,C1QB,PLXNA3,0.06551789344600323
Macrophage,Malignant,C1QB,SDC1,0.18145022732760488
Macrophage,Malignant,C1QB,CD151,0.2043975553370628
Macrophage,Malignant,C1QB,CD9,0.24419067800286076
Macrophage,Malignant,C1QB,FLOT1,0.18767551391342085
Macrophage,Malignant,C1QB,IFITM1,0.1746131022137783
Macrophage,Malignant,C1QB,IL13RA1,0.09885537710225284
Macrophage,Malignant,C1QB,IL6ST,0.23015665315902095
Macrophage,Malignant,C1QB,AMFR,0.16506873206068187
Macrophage,Malignant,C1QB,BAMBI,0.2528253813063329
Macrophage,Malignant,C1QB,CD47,0.11851026661606877
Macrophage,Malignant,C1QB,ERBB2,0.2059254734954266
Macrophage,Malignant,C1QB,PRLR,0.15203820689282957
Macrophage,Malignant,C1QB,ATP6AP2,0.16461484046688543
Macrophage,Malignant,C1QB,CD163,0.04566848538885686
Macrophage,Malignant,C1QB,CD44,0.12951404160216232
Macrophage,Malignant,C1QB,ENO1,0.20892793707704962
Macrophage,Malignant,C1QB,FPR3,0.02669383872281076
Macrophage,Malignant,C1QB,ITGB5,0.15905788747327362
Macrophage,Malignant,C1QB,PLXNB2,0.18324669343988437
Macrophage,Malignant,C1QB,TREM2,0.02640636832467015
Macrophage,Malignant,C1QB,TYROBP,0.13585090108573114
Macrophage,Malignant,C1QB,GFRA1,0.18163411212086294
Macrophage,Malignant,C1QB,LDLR,0.04208336448115052
Macrophage,Malignant,C1QB,CD63,0.2480068150658581
Macrophage,Malignant,C1QB,MRC2,0.05149009737367619
Macrophage,Bcell,C1QB,CD74,0.11059069967866224
Macrophage,Stroma,APOE,CD74,0.3913270418238537
Macrophage,Stroma,APOE,CD81,0.3153791803669481
Macrophage,Stroma,APOE,FLOT1,0.23621216884821555
Macrophage,Stroma,APOE,IL6ST,0.27265980578334137
Macrophage,Stroma,APOE,LAMP2,0.18773714004039638
Macrophage,Stroma,APOE,CAP1,0.1834574097209072
Macrophage,Stroma,APOE,ITGB5,0.2120519010151192
Macrophage,Malignant,APOE,ADORA2A,0.211265445599512
Macrophage,Malignant,APOE,CD55,0.24254322175482843
Macrophage,Malignant,APOE,CD74,0.3925473806515541
Macrophage,Malignant,APOE,MAGED1,0.17713322506201562
Macrophage,Malignant,APOE,PLXNA3,0.10066898261157757
Macrophage,Malignant,APOE,SDC1,0.2554555813861314
Macrophage,Malignant,APOE,CD151,0.28307052078335593
Macrophage,Malignant,APOE,CD9,0.3288818555601849
Macrophage,Malignant,APOE,FLOT1,0.26303719997830854
Macrophage,Malignant,APOE,IFITM1,0.24704987226946543
Macrophage,Malignant,APOE,IL13RA1,0.1480030913917946
Macrophage,Malignant,APOE,IL6ST,0.31301573133395866
Macrophage,Malignant,APOE,AMFR,0.235175322363348
Macrophage,Malignant,APOE,BAMBI,0.3384918000540256
Macrophage,Malignant,APOE,CD47,0.1747910382224677
Macrophage,Malignant,APOE,ERBB2,0.28487728689113234
Macrophage,Malignant,APOE,PRLR,0.21869343280386522
Macrophage,Malignant,APOE,ATP6AP2,0.23460648875036938
Macrophage,Malignant,APOE,CD163,0
Macrophage,Malignant,APOE,CD44,0.18944321801087374
Macrophage,Malignant,APOE,ENO1,0.2884163145062255
Macrophage,Malignant,APOE,FPR3,0.04231022192321283
Macrophage,Malignant,APOE,ITGB5,0.2276115801201976
Macrophage,Malignant,APOE,PLXNB2,0.25765044125196473
Macrophage,Malignant,APOE,TREM2,0.04186436209143437
Macrophage,Malignant,APOE,TYROBP,0.197771844156534
Macrophage,Malignant,APOE,GFRA1,0.2556805070669532
Macrophage,Malignant,APOE,LDLR,0.06587850403688734
Macrophage,Malignant,APOE,CD63,0.33314310698790683
Macrophage,Malignant,APOE,MRC2,0
Macrophage,Bcell,APOE,CD74,0.13954877090116505
Macrophage,Stroma,ITGB2,CD74,0.21801481754267513
Macrophage,Stroma,ITGB2,CD81,0.15944907962120158
Macrophage,Stroma,ITGB2,FLOT1,0.10892078307265761
Macrophage,Stroma,ITGB2,IL6ST,0.13103288134893132
Macrophage,Stroma,ITGB2,LAMP2,0.08214461681808306
Macrophage,Stroma,ITGB2,CAP1,0.079911495903531235
Macrophage,Stroma,ITGB2,ITGB5,0.09522430806385018
Macrophage,Malignant,ITGB2,ADORA2A,0.09407489004744786
Macrophage,Malignant,ITGB2,CD55,0.11162339505181372
Macrophage,Malignant,ITGB2,CD74,0.2152693802830908
Macrophage,Malignant,ITGB2,MAGED1,0.07617951222768256
Macrophage,Malignant,ITGB2,PLXNA3,0.040214663880125456
Macrophage,Malignant,ITGB2,SDC1,0.11921586868575798
Macrophage,Malignant,ITGB2,CD151,0.13619083525161446
Macrophage,Malignant,ITGB2,CD9,0.1667934197741304
Macrophage,Malignant,ITGB2,FLOT1,0.12377398852694488
Macrophage,Malignant,ITGB2,IFITM1,0.11424931732962827
Macrophage,Malignant,ITGB2,IL13RA1,0.0618470244477005
Macrophage,Malignant,ITGB2,IL6ST,0.1558266590959685
Macrophage,Malignant,ITGB2,AMFR,0.10738450111474263
Macrophage,Malignant,ITGB2,BAMBI,0.173638042729863
Macrophage,Malignant,ITGB2,CD47,0.07499627145524639
Macrophage,Malignant,ITGB2,ERBB2,0.13733814703929018
Macrophage,Malignant,ITGB2,PRLR,0.0981385095348914
Macrophage,Malignant,ITGB2,ATP6AP2,0.10706000070366849
Macrophage,Malignant,ITGB2,CD163,0.02771896509584704
Macrophage,Malignant,ITGB2,CD44,0.08249075836001736
Macrophage,Malignant,ITGB2,ENO1,0.1395990021094043
Macrophage,Malignant,ITGB2,FPR3,0.016031422678872576
Macrophage,Malignant,ITGB2,ITGB5,0.103101481622964
Macrophage,Malignant,ITGB2,PLXNB2,0.12052768893241489
Macrophage,Malignant,ITGB2,TREM2,0.015856246941654037
Macrophage,Malignant,ITGB2,TYROBP,0.08685091887911987
Macrophage,Malignant,ITGB2,GFRA1,0.11935001399551515
Macrophage,Malignant,ITGB2,LDLR,0.02549165891514005
Macrophage,Malignant,ITGB2,CD63,0.16980919841312053
Macrophage,Malignant,ITGB2,MRC2,0.03135487474984623
Macrophage,Bcell,ITGB2,CD74,0.08049215098193278
Macrophage,Stroma,VIM,CD74,0.3035528664346576
Macrophage,Stroma,VIM,CD81,0.23263011267878783
Macrophage,Stroma,VIM,FLOT1,0.1657528432556465
Macrophage,Stroma,VIM,IL6ST,0
Macrophage,Stroma,VIM,LAMP2,0.12792411977772586
Macrophage,Stroma,VIM,CAP1,0.12468926272504591
Macrophage,Stroma,VIM,ITGB5,0.1466209879941979
Macrophage,Malignant,VIM,ADORA2A,0.14538800620689307
Macrophage,Malignant,VIM,CD55,0.17001270085204556
Macrophage,Malignant,VIM,CD74,0.302065287349605
Macrophage,Malignant,VIM,MAGED1,0.1195207392176725
Macrophage,Malignant,VIM,PLXNA3,0.0650819020882149
Macrophage,Malignant,VIM,SDC1,0.18044729264000128
Macrophage,Malignant,VIM,CD151,0.20331344989850547
Macrophage,Malignant,VIM,CD9,0.24299017979369086
Macrophage,Malignant,VIM,FLOT1,0.18664954334604605
Macrophage,Malignant,VIM,IFITM1,0.17363633831684674
Macrophage,Malignant,VIM,IL13RA1,0.09822955735615069
Macrophage,Malignant,VIM,IL6ST,0.22899367393984948
Macrophage,Malignant,VIM,AMFR,0.16413002589124984
Macrophage,Malignant,VIM,BAMBI,0.2516037109426422
Macrophage,Malignant,VIM,CD47,0.11778265977256773
Macrophage,Malignant,VIM,ERBB2,0.20483632823944858
Macrophage,Malignant,VIM,PRLR,0.1511543263333869
Macrophage,Malignant,VIM,ATP6AP2,0.16367798840432102
Macrophage,Malignant,VIM,CD163,0
Macrophage,Malignant,VIM,CD44,0.1287327327006474
Macrophage,Malignant,VIM,ENO1,0.20782902097345457
Macrophage,Malignant,VIM,FPR3,0
Macrophage,Malignant,VIM,ITGB5,0.158144060607168
Macrophage,Malignant,VIM,PLXNB2,0.1822370335684009
Macrophage,Malignant,VIM,TREM2,0.02622061947429103
Macrophage,Malignant,VIM,TYROBP,0.13503973606203443
Macrophage,Malignant,VIM,GFRA1,0.18063048615735805
Macrophage,Malignant,VIM,LDLR,0.041793743290106225
Macrophage,Malignant,VIM,CD63,0.24679678008630374
Macrophage,Malignant,VIM,MRC2,0
Macrophage,Bcell,VIM,CD74,0.11015215771008605
Macrophage,Stroma,HLA-DMA,CD74,0.2242778796329725
Macrophage,Stroma,HLA-DMA,CD81,0.1645798739286141
Macrophage,Stroma,HLA-DMA,FLOT1,0.11275195614983209
Macrophage,Stroma,HLA-DMA,IL6ST,0.13546976478673672
Macrophage,Stroma,HLA-DMA,LAMP2,0.08516494965162755
Macrophage,Stroma,HLA-DMA,CAP1,0.08286036496726805
Macrophage,Stroma,HLA-DMA,ITGB5,0.09865133211398953
Macrophage,Malignant,HLA-DMA,ADORA2A,0.09748454841528628
Macrophage,Malignant,HLA-DMA,CD55,0.11555636934315694
Macrophage,Malignant,HLA-DMA,CD74,0.2215789867397357
Macrophage,Malignant,HLA-DMA,MAGED1,0.07901916773449222
Macrophage,Malignant,HLA-DMA,PLXNA3,0.04179733691626137
Macrophage,Malignant,HLA-DMA,SDC1,0.12336434801650535
Macrophage,Malignant,HLA-DMA,CD151,0.14079735048932204
Macrophage,Malignant,HLA-DMA,CD9,0.1721429074393477
Macrophage,Malignant,HLA-DMA,FLOT1,0.12804868512856574
Macrophage,Malignant,HLA-DMA,IFITM1,0.11825757053378647
Macrophage,Malignant,HLA-DMA,IL13RA1,0.06420362270286349
Macrophage,Malignant,HLA-DMA,IL6ST,0.1609221126975718
Macrophage,Malignant,HLA-DMA,AMFR,0.11119429389137746
Macrophage,Malignant,HLA-DMA,BAMBI,0.1791391765635279
Macrophage,Malignant,HLA-DMA,CD47,0.07779694231813024
Macrophage,Malignant,HLA-DMA,ERBB2,0.14197443620328268
Macrophage,Malignant,HLA-DMA,PRLR,0.10167248548186626
Macrophage,Malignant,HLA-DMA,ATP6AP2,0.11086027891579656
Macrophage,Malignant,HLA-DMA,CD163,0.02882994609030586
Macrophage,Malignant,HLA-DMA,CD44,0.08553563525826698
Macrophage,Malignant,HLA-DMA,ENO1,0.1442935245049428
Macrophage,Malignant,HLA-DMA,FPR3,0.016684844003923387
Macrophage,Malignant,HLA-DMA,ITGB5,0.106784723941386
Macrophage,Malignant,HLA-DMA,PLXNB2,0.12471273631087994
Macrophage,Malignant,HLA-DMA,TREM2,0.016502689699781883
Macrophage,Malignant,HLA-DMA,TYROBP,0.09003490275629157
Macrophage,Malignant,HLA-DMA,GFRA1,0.12350224174809626
Macrophage,Malignant,HLA-DMA,LDLR,0.02651666401366686
Macrophage,Malignant,HLA-DMA,CD63,0.17522615550095208
Macrophage,Malignant,HLA-DMA,MRC2,0.03260496995107285
Macrophage,Bcell,HLA-DMA,CD74,0.08269890157374254
Macrophage,Stroma,PSAP,CD74,0.37229520604495464
Macrophage,Stroma,PSAP,CD81,0.29671950466922836
Macrophage,Stroma,PSAP,FLOT1,0.21970126421525585
Macrophage,Stroma,PSAP,IL6ST,0
Macrophage,Stroma,PSAP,LAMP2,0
Macrophage,Stroma,PSAP,CAP1,0.16934665086126208
Macrophage,Stroma,PSAP,ITGB5,0.19654550826108566
Macrophage,Malignant,PSAP,ADORA2A,0.19559682555731567
Macrophage,Malignant,PSAP,CD55,0.22553298655584328
Macrophage,Malignant,PSAP,CD74,0.3728047908554547
Macrophage,Malignant,PSAP,MAGED1,0.16322355011177248
Macrophage,Malignant,PSAP,PLXNA3,0.09179512307323386
Macrophage,Malignant,PSAP,SDC1,0.2379676805320391
Macrophage,Malignant,PSAP,CD151,0.26471200601350026
Macrophage,Malignant,PSAP,CD9,0.3095382472082113
Macrophage,Malignant,PSAP,FLOT1,0.24528973044472452
Macrophage,Malignant,PSAP,IFITM1,0.22986783948080822
Macrophage,Malignant,PSAP,IL13RA1,0.1358348371565659
Macrophage,Malignant,PSAP,IL6ST,0.2939479121740037
Macrophage,Malignant,PSAP,AMFR,0.21845766578031148
Macrophage,Malignant,PSAP,BAMBI,0.31901510483357404
Macrophage,Malignant,PSAP,CD47,0.1610132424079101
Macrophage,Malignant,PSAP,ERBB2,0.26646902240139186
Macrophage,Malignant,PSAP,PRLR,0.2026826652289096
Macrophage,Malignant,PSAP,ATP6AP2,0.21791202358953668
Macrophage,Malignant,PSAP,CD163,0
Macrophage,Malignant,PSAP,CD44,0.1748639469405698
Macrophage,Malignant,PSAP,ENO1,0.26991318069328785
Macrophage,Malignant,PSAP,FPR3,0
Macrophage,Malignant,PSAP,ITGB5,0.21120935129396226
Macrophage,Malignant,PSAP,PLXNB2,0.240085802402831
Macrophage,Malignant,PSAP,TREM2,0.037869946705658915
Macrophage,Malignant,PSAP,TYROBP,0.18276203709996222
Macrophage,Malignant,PSAP,GFRA1,0.23818468257026415
Macrophage,Malignant,PSAP,LDLR,0.05978732956521639
Macrophage,Malignant,PSAP,CD63,0.31373731499889046
Macrophage,Malignant,PSAP,MRC2,0
Macrophage,Bcell,PSAP,CD74,0.1332613945018655
Macrophage,Stroma,SELPLG,CD74,0.08012756284678031
Macrophage,Stroma,SELPLG,CD81,0.05458530088663511
Macrophage,Stroma,SELPLG,FLOT1,0.03520535835683479
Macrophage,Stroma,SELPLG,IL6ST,0.04341335453556255
Macrophage,Stroma,SELPLG,LAMP2,0.025787650738555448
Macrophage,Stroma,SELPLG,CAP1,0.02502661698606525
Macrophage,Stroma,SELPLG,ITGB5,0.030319439132441898
Macrophage,Malignant,SELPLG,ADORA2A,0.029814445057439236
Macrophage,Malignant,SELPLG,CD55,0.03603845352503174
Macrophage,Malignant,SELPLG,CD74,0.07814475544292153
Macrophage,Malignant,SELPLG,MAGED1,0.023698733951569993
Macrophage,Malignant,SELPLG,PLXNA3,0.012064249006315824
Macrophage,Malignant,SELPLG,SDC1,0.03880414947547238
Macrophage,Malignant,SELPLG,CD151,0.04515406794021187
Macrophage,Malignant,SELPLG,CD9,0.05721934133511802
Macrophage,Malignant,SELPLG,FLOT1,0.040486339642560945
Macrophage,Malignant,SELPLG,IFITM1,0.0369899091968165
Macrophage,Malignant,SELPLG,IL13RA1,0.01896059483815467
Macrophage,Malignant,SELPLG,IL6ST,0.052800534772655464
Macrophage,Malignant,SELPLG,AMFR,0.034513767715362464
Macrophage,Malignant,SELPLG,BAMBI,0.06003336263456498
Macrophage,Malignant,SELPLG,CD47,0.02330228700235291
Macrophage,Malignant,SELPLG,ERBB2,0.04559178348851176
Macrophage,Malignant,SELPLG,PRLR,0.031235261090079465
Macrophage,Malignant,SELPLG,ATP6AP2,0.034397613970266416
Macrophage,Malignant,SELPLG,CD163,0.008213810535723695
Macrophage,Malignant,SELPLG,CD44,0.025829730656521846
Macrophage,Malignant,SELPLG,ENO1,0.04645756513115753
Macrophage,Malignant,SELPLG,FPR3,0.004696738299717765
Macrophage,Malignant,SELPLG,ITGB5,0.03298709445851287
Macrophage,Malignant,SELPLG,PLXNB2,0.03928658806153901
Macrophage,Malignant,SELPLG,TREM2,0.004644629027936782
Macrophage,Malignant,SELPLG,TYROBP,0.027318275938909023
Macrophage,Malignant,SELPLG,GFRA1,0.038853420602956316
Macrophage,Malignant,SELPLG,LDLR,0.00753736167568251
Macrophage,Malignant,SELPLG,CD63,0.0584538130909467
Macrophage,Malignant,SELPLG,MRC2,0.009324426563392342
Macrophage,Bcell,SELPLG,CD74,0.03043924475235124
Macrophage,Stroma,GRN,CD74,0.301728889818553
Macrophage,Stroma,GRN,CD81,0
Macrophage,Stroma,GRN,FLOT1,0
Macrophage,Stroma,GRN,IL6ST,0
Macrophage,Stroma,GRN,LAMP2,0
Macrophage,Stroma,GRN,CAP1,0
Macrophage,Stroma,GRN,ITGB5,0
Macrophage,Malignant,GRN,ADORA2A,0.14417635462420217
Macrophage,Malignant,GRN,CD55,0.16865344148244463
Macrophage,Malignant,GRN,CD74,0
Macrophage,Malignant,GRN,MAGED1,0.11848214721540358
Macrophage,Malignant,GRN,PLXNA3,0.06446769573794761
Macrophage,Malignant,GRN,SDC1,0.17903053214846185
Macrophage,Malignant,GRN,CD151,0.20178119606248143
Macrophage,Malignant,GRN,CD9,0.24129182180791053
Macrophage,Malignant,GRN,FLOT1,0.18520002893362308
Macrophage,Malignant,GRN,IFITM1,0.17225676981811072
Macrophage,Malignant,GRN,IL13RA1,0.09734723600392924
Macrophage,Malignant,GRN,IL6ST,0.22734894037747372
Macrophage,Malignant,GRN,AMFR,0.1628045083380653
Macrophage,Malignant,GRN,BAMBI,0.24987504746474296
Macrophage,Malignant,GRN,CD47,0.11675635692273041
Macrophage,Malignant,GRN,ERBB2,0.20329689564644074
Macrophage,Malignant,GRN,PRLR,0.14990661009954478
Macrophage,Malignant,GRN,ATP6AP2,0.1623551031514034
Macrophage,Malignant,GRN,CD163,0
Macrophage,Malignant,GRN,CD44,0
Macrophage,Malignant,GRN,ENO1,0.2062756677516639
Macrophage,Malignant,GRN,FPR3,0
Macrophage,Malignant,GRN,ITGB5,0.15685385740704863
Macrophage,Malignant,GRN,PLXNB2,0.18081071247214564
Macrophage,Malignant,GRN,TREM2,0
Macrophage,Malignant,GRN,TYROBP,0
Macrophage,Malignant,GRN,GFRA1,0.17921274300270015
Macrophage,Malignant,GRN,LDLR,0.041385962148595634
Macrophage,Malignant,GRN,CD63,0.24508477581511084
Macrophage,Malignant,GRN,MRC2,0
Macrophage,Bcell,GRN,CD74,0.10953031422455645
Macrophage,Stroma,CXCL10,CD74,0.11029871678766301
Macrophage,Stroma,CXCL10,CD81,0.07628306396101614
Macrophage,Stroma,CXCL10,FLOT1,0.04977468522452983
Macrophage,Stroma,CXCL10,IL6ST,0.061077075411542614
Macrophage,Stroma,CXCL10,LAMP2,0.036667865734749935
Macrophage,Stroma,CXCL10,CAP1,0.03560217625267372
Macrophage,Stroma,CXCL10,ITGB5,0.04299349222889271
Macrophage,Malignant,CXCL10,ADORA2A,0.04231575206412018
Macrophage,Malignant,CXCL10,CD55,0.0509638380368056
Macrophage,Malignant,CXCL10,CD74,0.10785977773983965
Macrophage,Malignant,CXCL10,MAGED1,0.03375654316673512
Macrophage,Malignant,CXCL10,PLXNA3,0.017302608257442436
Macrophage,Malignant,CXCL10,SDC1,0.05478657963793259
Macrophage,Malignant,CXCL10,CD151,0.06351701439532985
Macrophage,Malignant,CXCL10,CD9,0.07992944076261732
Macrophage,Malignant,CXCL10,FLOT1,0.05710568483193052
Macrophage,Malignant,CXCL10,IFITM1,0.0522803296642795
Macrophage,Malignant,CXCL10,IL13RA1,0.027082907836869192
Macrophage,Malignant,CXCL10,IL6ST,0.07394507215978834
Macrophage,Malignant,CXCL10,AMFR,0.048851141163488085
Macrophage,Malignant,CXCL10,BAMBI,0.08372460199840058
Macrophage,Malignant,CXCL10,CD47,0.03319957498275644
Macrophage,Malignant,CXCL10,ERBB2,0.06411645561286007
Macrophage,Malignant,CXCL10,PRLR,0.04429548215883426
Macrophage,Malignant,CXCL10,ATP6AP2,0.04869003733647544
Macrophage,Malignant,CXCL10,CD163,0
Macrophage,Malignant,CXCL10,CD44,0.036745940167455485
Macrophage,Malignant,CXCL10,ENO1,0.06530122740938356
Macrophage,Malignant,CXCL10,FPR3,0.00676556961562659
Macrophage,Malignant,CXCL10,ITGB5,0.04673191894090214
Macrophage,Malignant,CXCL10,PLXNB2,0.055452144828774363
Macrophage,Malignant,CXCL10,TREM2,0.006690714244457739
Macrophage,Malignant,CXCL10,TYROBP,0.038829665176803155
Macrophage,Malignant,CXCL10,GFRA1,0.054854570506381
Macrophage,Malignant,CXCL10,LDLR,0.01083914626628926
Macrophage,Malignant,CXCL10,CD63,0.08159583882626434
Macrophage,Malignant,CXCL10,MRC2,0
Macrophage,Bcell,CXCL10,CD74,0.04163726710407298
Macrophage,Stroma,ANXA2,CD74,0.24252460644831608
Macrophage,Stroma,ANXA2,CD81,0.17972601465460322
Macrophage,Stroma,ANXA2,FLOT1,0
Macrophage,Stroma,ANXA2,IL6ST,0
Macrophage,Stroma,ANXA2,LAMP2,0
Macrophage,Stroma,ANXA2,CAP1,0
Macrophage,Stroma,ANXA2,ITGB5,0.10891716293778908
Macrophage,Malignant,ANXA2,ADORA2A,0.10770841668827198
Macrophage,Malignant,ANXA2,CD55,0.12730358584570534
Macrophage,Malignant,ANXA2,CD74,0
Macrophage,Malignant,ANXA2,MAGED1,0.08756788133281716
Macrophage,Malignant,ANXA2,PLXNA3,0.0466004810115344
Macrophage,Malignant,ANXA2,SDC1,0.1357344539589065
Macrophage,Malignant,ANXA2,CD151,0.15448190628442227
Macrophage,Malignant,ANXA2,CD9,0.18792824174293957
Macrophage,Malignant,ANXA2,FLOT1,0.14078232293874413
Macrophage,Malignant,ANXA2,IFITM1,0.1302226782831554
Macrophage,Malignant,ANXA2,IL13RA1,0.07132086588500368
Macrophage,Malignant,ANXA2,IL6ST,0.1759939913374582
Macrophage,Malignant,ANXA2,AMFR,0.12258427399706641
Macrophage,Malignant,ANXA2,BAMBI,0.1953477258010131
Macrophage,Malignant,ANXA2,CD47,0.08623052026478609
Macrophage,Malignant,ANXA2,ERBB2,0.15574396276303154
Macrophage,Malignant,ANXA2,PRLR,0.11225955873885446
Macrophage,Malignant,ANXA2,ATP6AP2,0.12222263075537719
Macrophage,Malignant,ANXA2,CD163,0
Macrophage,Malignant,ANXA2,CD44,0.0946892720680444
Macrophage,Malignant,ANXA2,ENO1,0.1582290650538468
Macrophage,Malignant,ANXA2,FPR3,0
Macrophage,Malignant,ANXA2,ITGB5,0.11780682232086857
Macrophage,Malignant,ANXA2,PLXNB2,0.1371882653211575
Macrophage,Malignant,ANXA2,TREM2,0.01847534237114948
Macrophage,Malignant,ANXA2,TYROBP,0
Macrophage,Malignant,ANXA2,GFRA1,0.135883157819318
Macrophage,Malignant,ANXA2,LDLR,0.029637716901999945
Macrophage,Malignant,ANXA2,CD63,0.1912000431395118
Macrophage,Malignant,ANXA2,MRC2,0
Macrophage,Bcell,ANXA2,CD74,0.08909605313683241
Malignant,Stroma,AZGP1,CD74,0.36659957679896704
Malignant,Stroma,AZGP1,CD81,0.2778307016751183
Malignant,Stroma,AZGP1,FLOT1,0
Malignant,Stroma,AZGP1,IL6ST,0
Malignant,Stroma,AZGP1,LAMP2,0
Malignant,Stroma,AZGP1,CAP1,0.14644488427159374
Malignant,Stroma,AZGP1,ITGB5,0.17278595626935628
Malignant,Bcell,AZGP1,CD74,0.11210263080589944
Malignant,Macrophage,AZGP1,CD74,0.3093675844764105
Malignant,Macrophage,AZGP1,CD81,0.22184799974056293
Malignant,Macrophage,AZGP1,IL2RG,0.06927023829693948
Malignant,Macrophage,AZGP1,CD9,0
Malignant,Macrophage,AZGP1,FLOT1,0
Malignant,Macrophage,AZGP1,CD163,0.09124007775513326
Malignant,Macrophage,AZGP1,ENO1,0
Malignant,Macrophage,AZGP1,ITGB2,0.14809090317743678
Malignant,Macrophage,AZGP1,TYROBP,0.17602870899650325
Malignant,Macrophage,AZGP1,CD63,0
Malignant,Stroma,EFNA1,CD74,0.3749551336544173
Malignant,Stroma,EFNA1,CD81,0.2851822438171537
Malignant,Stroma,EFNA1,FLOT1,0
Malignant,Stroma,EFNA1,IL6ST,0
Malignant,Stroma,EFNA1,LAMP2,0
Malignant,Stroma,EFNA1,CAP1,0.1511221449226412
Malignant,Stroma,EFNA1,ITGB5,0.1781139362770809
Malignant,Bcell,EFNA1,CD74,0.11450880974832624
Malignant,Macrophage,EFNA1,CD74,0.3161625716360272
Malignant,Macrophage,EFNA1,CD81,0.22772292013532894
Malignant,Macrophage,EFNA1,IL2RG,0.07165686124358897
Malignant,Macrophage,EFNA1,CD9,0
Malignant,Macrophage,EFNA1,FLOT1,0
Malignant,Macrophage,EFNA1,CD163,0.0942782146043622
Malignant,Macrophage,EFNA1,ENO1,0
Malignant,Macrophage,EFNA1,ITGB2,0.15258103198443562
Malignant,Macrophage,EFNA1,TYROBP,0.18110939364906764
Malignant,Macrophage,EFNA1,CD63,0
Malignant,Stroma,CD24,CD74,0.42906246389771063
Malignant,Stroma,CD24,CD81,0.3340947624630016
Malignant,Stroma,CD24,FLOT1,0
Malignant,Stroma,CD24,IL6ST,0
Malignant,Stroma,CD24,LAMP2,0
Malignant,Stroma,CD24,CAP1,0.1835595854955578
Malignant,Stroma,CD24,ITGB5,0.21475311816578332
Malignant,Bcell,CD24,CD74,0.12994031036772294
Malignant,Macrophage,CD24,CD74,0.3598993786762688
Malignant,Macrophage,CD24,CD81,0.26681711746089704
Malignant,Macrophage,CD24,IL2RG,0.08853402589275211
Malignant,Macrophage,CD24,CD9,0
Malignant,Macrophage,CD24,FLOT1,0
Malignant,Macrophage,CD24,CD163,0.1155704124212819
Malignant,Macrophage,CD24,ENO1,0
Malignant,Macrophage,CD24,ITGB2,0.18333727924202006
Malignant,Macrophage,CD24,TYROBP,0.21552812237341845
Malignant,Macrophage,CD24,CD63,0
Malignant,Stroma,TFF3,CD74,0.4522819886232997
Malignant,Stroma,TFF3,CD81,0.3558056520610811
Malignant,Stroma,TFF3,FLOT1,0
Malignant,Stroma,TFF3,IL6ST,0
Malignant,Stroma,TFF3,LAMP2,0
Malignant,Stroma,TFF3,CAP1,0
Malignant,Stroma,TFF3,ITGB5,0
Malignant,Bcell,TFF3,CD74,0.1364839294347225
Malignant,Macrophage,TFF3,CD74,0.3785289540209165
Malignant,Macrophage,TFF3,CD81,0.28417337872369464
Malignant,Macrophage,TFF3,IL2RG,0.09663105415320315
Malignant,Macrophage,TFF3,CD9,0
Malignant,Macrophage,TFF3,FLOT1,0
