Feature
119,ENSG00000147403
120,ENSG00000122068
121,ENSG00000162851
122,ENSG00000268686
123,ENSG00000260633
124,ENSG00000198918
125,ENSG00000112167
126,ENSG00000124535
127,ENSG00000079134
128,ENSG00000265354
129,ENSG00000120253
130,ENSG00000196449
131,ENSG00000144713
132,ENSG00000174738
133,ENSG00000089157
134,ENSG00000177954
135,ENSG00000215271
136,ENSG00000167526
137,ENSG00000101310
138,ENSG00000237879
139,ENSG00000075624
140,ENSG00000167996
141,ENSG00000094975
142,ENSG00000233330
143,ENSG00000221983
144,ENSG00000197756
145,ENSG00000131469
146,ENSG00000105193
147,ENSG00000100567
148,ENSG00000123388
149,ENSG00000171202
150,ENSG00000198538
151,ENSG00000108518
152,ENSG00000137269
153,ENSG00000174748
154,ENSG00000168496
155,ENSG00000171858
156,ENSG00000231500
157,ENSG00000164587
158,ENSG00000058729
159,ENSG00000178904
160,ENSG00000175792
161,ENSG00000133134
162,ENSG00000049656
163,ENSG00000115484
164,ENSG00000145592
165,ENSG00000284430
166,ENSG00000137818
167,ENSG00000204628
168,ENSG00000197021
169,ENSG00000139350
170,ENSG00000140374
171,ENSG00000114503
172,ENSG00000101132
173,ENSG00000179304
174,ENSG00000136950
175,ENSG00000215126
176,ENSG00000079246
177,ENSG00000133112
178,ENSG00000134717
179,ENSG00000176623
180,ENSG00000146066
181,ENSG00000165476
182,ENSG00000147650
183,ENSG00000099814
184,ENSG00000105327
185,ENSG00000259757
186,ENSG00000259383
187,ENSG00000263952
188,ENSG00000172809
189,ENSG00000138382
190,ENSG00000125850
191,ENSG00000168348
192,ENSG00000164167
193,ENSG00000120437
194,ENSG00000197563
195,ENSG00000198633
196,ENSG00000096092
197,ENSG00000275993
198,ENSG00000226650
199,ENSG00000126010
200,ENSG00000170619
201,ENSG00000078328
202,ENSG00000145979
203,ENSG00000188010
204,ENSG00000124614
205,ENSG00000174013
206,ENSG00000154582
207,ENSG00000229214
208,ENSG00000196655
209,ENSG00000198242
210,ENSG00000144233
211,ENSG00000062038
212,ENSG00000260484
213,ENSG00000136827
214,ENSG00000136942
215,ENSG00000158769
216,ENSG00000182899
217,ENSG00000275441
218,ENSG00000163528
219,ENSG00000182149
220,ENSG00000135469
221,ENSG00000123485
222,ENSG00000189108
223,ENSG00000099219
224,ENSG00000174132
225,ENSG00000163501
226,ENSG00000125691
227,ENSG00000083307
228,ENSG00000260793
229,ENSG00000197903
230,ENSG00000108588
231,ENSG00000258689
232,ENSG00000204351
233,ENSG00000198040
234,ENSG00000156508
235,ENSG00000137055
236,ENSG00000143217
237,ENSG00000140988
238,ENSG00000233927
239,ENSG00000234949
240,ENSG00000174444
241,ENSG00000182810
242,ENSG00000100084
243,ENSG00000172315
244,ENSG00000131737
245,ENSG00000240972
246,ENSG00000238205
247,ENSG00000124571
248,ENSG00000148303
249,ENSG00000109079
250,ENSG00000164855
251,ENSG00000133962
252,ENSG00000075142
253,ENSG00000137185
254,ENSG00000198176
255,ENSG00000136986
256,ENSG00000124172
257,ENSG00000083845
258,ENSG00000150750
259,ENSG00000156531
260,ENSG00000187514
261,ENSG00000126856
262,ENSG00000179914
263,ENSG00000184983
264,ENSG00000132541
265,ENSG00000123349
266,ENSG00000196793
267,ENSG00000101407
268,ENSG00000115539
269,ENSG00000080824
270,ENSG00000267790
271,ENSG00000168028
272,ENSG00000124657
273,ENSG00000173409
274,ENSG00000034510
275,ENSG00000198755
276,ENSG00000173812
277,ENSG00000198860
278,ENSG00000204655
279,ENSG00000165997
280,ENSG00000261135
281,ENSG00000196436
282,ENSG00000106789
283,ENSG00000244578
284,ENSG00000231770
285,ENSG00000130545
286,ENSG00000136731
287,ENSG00000246089
288,ENSG00000198225
289,ENSG00000175073
290,ENSG00000106211
291,ENSG00000130024
292,ENSG00000124541
293,ENSG00000166024
294,ENSG00000161558
295,ENSG00000224511
296,ENSG00000109089
297,ENSG00000167881
298,ENSG00000139517
299,ENSG00000064195
300,ENSG00000264622
301,ENSG00000144659
302,ENSG00000165417
303,ENSG00000107338
304,ENSG00000000419
305,ENSG00000257218
306,ENSG00000159131
307,ENSG00000133195
308,ENSG00000163558
309,ENSG00000132475
310,ENSG00000158201
311,ENSG00000104904
312,ENSG00000187118
313,ENSG00000231663
314,ENSG00000283141
315,ENSG00000143797
316,ENSG00000260228
317,ENSG00000170584
318,ENSG00000269983
319,ENSG00000114491
320,ENSG00000183770
321,ENSG00000142534
322,ENSG00000177192
323,ENSG00000253821
324,ENSG00000221944
325,ENSG00000151092
326,ENSG00000063177
327,ENSG00000204272
328,ENSG00000165704
329,ENSG00000189308
330,ENSG00000170113
331,ENSG00000063601
332,ENSG00000275234
333,ENSG00000260021
334,ENSG00000198807
335,ENSG00000133107
336,ENSG00000096384
337,ENSG00000091651
338,ENSG00000165312
339,ENSG00000104687
340,ENSG00000124486
341,ENSG00000116478
342,ENSG00000285184
343,ENSG00000277013
344,ENSG00000167005
345,ENSG00000126217
346,ENSG00000181090
347,ENSG00000105640
348,ENSG00000100316
349,ENSG00000048540
350,ENSG00000237649
351,ENSG00000197961
352,ENSG00000115806
353,ENSG00000070756
354,ENSG00000071082
355,ENSG00000133114
356,ENSG00000186468
357,ENSG00000163040
358,ENSG00000172757
359,ENSG00000115159
360,ENSG00000119801
361,ENSG00000160298
362,ENSG00000120942
363,ENSG00000048544
364,ENSG00000196422
365,ENSG00000144228
366,ENSG00000131381
367,ENSG00000213145
368,ENSG00000262664
369,ENSG00000180228
370,ENSG00000261121
371,ENSG00000115946
372,ENSG00000170855
373,ENSG00000160695
374,ENSG00000183161
375,ENSG00000155975
376,ENSG00000106588
377,ENSG00000140263
378,ENSG00000156787
379,ENSG00000204110
380,ENSG00000095015
381,ENSG00000160349
382,ENSG00000214046
383,ENSG00000001461
384,ENSG00000271303
385,ENSG00000113141
386,ENSG00000136521
387,ENSG00000117475
388,ENSG00000243927
389,ENSG00000147604
390,ENSG00000269556
391,ENSG00000177600
392,ENSG00000173653
393,ENSG00000198034
394,ENSG00000109270
395,ENSG00000169660
396,ENSG00000163625
397,ENSG00000054116
398,ENSG00000181409
399,ENSG00000268006
400,ENSG00000070159
401,ENSG00000166197
402,ENSG00000182774
403,ENSG00000245970
404,ENSG00000120805
405,ENSG00000015475
406,ENSG00000143756
407,ENSG00000122912
408,ENSG00000261183
409,ENSG00000232388
410,ENSG00000125871
411,ENSG00000139644
412,ENSG00000066455
413,ENSG00000162365
414,ENSG00000163682
415,ENSG00000172062
416,ENSG00000196531
417,ENSG00000114391
418,ENSG00000254333
419,ENSG00000065427
420,ENSG00000120306
421,ENSG00000131143
422,ENSG00000128944
423,ENSG00000103222
424,ENSG00000187123
425,ENSG00000173436
426,ENSG00000144868
427,ENSG00000257727
428,ENSG00000109971
429,ENSG00000168781
430,ENSG00000101343
431,ENSG00000130762
432,ENSG00000167130
433,ENSG00000111665
434,ENSG00000138326
435,ENSG00000087586
436,ENSG00000248360
437,ENSG00000213995
438,ENSG00000158987
439,ENSG00000089009
440,ENSG00000070476
441,ENSG00000181751
442,ENSG00000275457
443,ENSG00000167447
444,ENSG00000167658
445,ENSG00000225655
446,ENSG00000166747
447,ENSG00000183735
448,ENSG00000165698
449,ENSG00000159479
450,ENSG00000120053
451,ENSG00000130584
452,ENSG00000136682
453,ENSG00000099246
454,ENSG00000265681
455,ENSG00000057757
456,ENSG00000262772
457,ENSG00000115514
458,ENSG00000180596
459,ENSG00000247092
460,ENSG00000087302
461,ENSG00000254126
462,ENSG00000126814
463,ENSG00000070047
464,ENSG00000175606
465,ENSG00000273802
466,ENSG00000241135
467,ENSG00000245317
468,ENSG00000155115
469,ENSG00000166949
470,ENSG00000168246
471,ENSG00000277969
472,ENSG00000176386
473,ENSG00000105677
474,ENSG00000143436
475,ENSG00000111206
476,ENSG00000115425
477,ENSG00000090565
478,ENSG00000214022
479,ENSG00000134049
480,ENSG00000166896
481,ENSG00000266554
482,ENSG00000168672
483,ENSG00000169020
484,ENSG00000107020
485,ENSG00000114054
486,ENSG00000131398
487,ENSG00000196684
488,ENSG00000064199
489,ENSG00000169750
490,ENSG00000282527
491,ENSG00000170442
492,ENSG00000110801
493,ENSG00000260613
494,ENSG00000263002
495,ENSG00000271383
496,ENSG00000205937
497,ENSG00000037474
498,ENSG00000137364
499,ENSG00000161813
500,ENSG00000155959
501,ENSG00000113300
502,ENSG00000127585
503,ENSG00000139977
504,ENSG00000043514
505,ENSG00000135404
506,ENSG00000103089
507,ENSG00000248734
508,ENSG00000136943
509,ENSG00000073584
510,ENSG00000235122
511,ENSG00000106245
512,ENSG00000131508
513,ENSG00000180953
514,ENSG00000101447
515,ENSG00000273014
516,ENSG00000101365
517,ENSG00000169862
518,ENSG00000260418
519,ENSG00000227933
520,ENSG00000135390
521,ENSG00000100246
522,ENSG00000163155
523,ENSG00000186193
524,ENSG00000148482
525,ENSG00000188916
526,ENSG00000135698
527,ENSG00000197081
528,ENSG00000243678
529,ENSG00000149295
530,ENSG00000143799
531,ENSG00000112304
532,ENSG00000177051
533,ENSG00000143761
534,ENSG00000132824
535,ENSG00000090054
536,ENSG00000165506
537,ENSG00000136379
538,ENSG00000241288
539,ENSG00000236761
540,ENSG00000141219
541,ENSG00000070501
542,ENSG00000285331
543,ENSG00000245526
544,ENSG00000137807
545,ENSG00000273706
546,ENSG00000146223
547,ENSG00000182107
548,ENSG00000115268
549,ENSG00000171345
550,ENSG00000159409
551,ENSG00000170315
552,ENSG00000004487
553,ENSG00000230526
554,ENSG00000134897
555,ENSG00000205765
556,ENSG00000065320
557,ENSG00000183495
558,ENSG00000111775
559,ENSG00000183580
560,ENSG00000269609
561,ENSG00000135597
562,ENSG00000143751
563,ENSG00000196873
564,ENSG00000017260
565,ENSG00000131100
566,ENSG00000196262
567,ENSG00000169372
568,ENSG00000185630
569,ENSG00000159592
570,ENSG00000280639
571,ENSG00000086065
572,ENSG00000108799
573,ENSG00000271133
574,ENSG00000102078
575,ENSG00000135778
576,ENSG00000196865
577,ENSG00000185624
578,ENSG00000142089
579,ENSG00000165119
580,ENSG00000130948
581,ENSG00000161016
582,ENSG00000134419
583,ENSG00000257671
584,ENSG00000087460
585,ENSG00000234608
586,ENSG00000029364
587,ENSG00000242689
588,ENSG00000037757
589,ENSG00000164758
590,ENSG00000229140
591,ENSG00000285077
592,ENSG00000171984
593,ENSG00000074319
594,ENSG00000164830
595,ENSG00000171855
596,ENSG00000107779
597,ENSG00000105289
598,ENSG00000171612
599,ENSG00000130958
600,ENSG00000088035
601,ENSG00000163348
602,ENSG00000081923
603,ENSG00000286671
604,ENSG00000137812
605,ENSG00000119487
606,ENSG00000279998
607,ENSG00000130768
608,ENSG00000072756
609,ENSG00000154813
610,ENSG00000150873
611,ENSG00000196236
612,ENSG00000109255
613,ENSG00000136643
614,ENSG00000129158
615,ENSG00000111653
616,ENSG00000231394
617,ENSG00000158169
618,ENSG00000286094
619,ENSG00000132698
620,ENSG00000142937
621,ENSG00000224596
622,ENSG00000133424
623,ENSG00000182057
624,ENSG00000055130
625,ENSG00000135486
626,ENSG00000122882
627,ENSG00000105852
628,ENSG00000143947
629,ENSG00000100167
630,ENSG00000123191
631,ENSG00000267134
632,ENSG00000230082
633,ENSG00000134317
634,ENSG00000197958
635,ENSG00000109805
636,ENSG00000010219
637,ENSG00000176055
638,ENSG00000100883
639,ENSG00000089876
640,ENSG00000116985
641,ENSG00000261437
642,ENSG00000165233
643,ENSG00000165792
644,ENSG00000108861
645,ENSG00000132326
646,ENSG00000124659
647,ENSG00000130147
648,ENSG00000214381
649,ENSG00000136628
650,ENSG00000174469
651,ENSG00000273365
652,ENSG00000196748
653,ENSG00000130255
654,ENSG00000145041
655,ENSG00000247796
656,ENSG00000215067
657,ENSG00000167106
658,ENSG00000139233
659,ENSG00000170745
660,ENSG00000267698
661,ENSG00000070614
662,ENSG00000082458
663,ENSG00000266053
664,ENSG00000048162
665,ENSG00000265369
666,ENSG00000263956
667,ENSG00000196967
668,ENSG00000078900
669,ENSG00000280071
670,ENSG00000180233
671,ENSG00000111726
672,ENSG00000234432
673,ENSG00000179218
674,ENSG00000270571
675,ENSG00000146733
676,ENSG00000161542
677,ENSG00000176920
678,ENSG00000010292
679,ENSG00000013392
680,ENSG00000185022
681,ENSG00000240857
682,ENSG00000233823
683,ENSG00000182134
684,ENSG00000239467
685,ENSG00000285278
686,ENSG00000117222
687,ENSG00000146574
688,ENSG00000287935
689,ENSG00000164576
690,ENSG00000137100
691,ENSG00000137876
692,ENSG00000168300
693,ENSG00000249641
694,ENSG00000152147
695,ENSG00000058799
696,ENSG00000107951
697,ENSG00000118939
698,ENSG00000231439
699,ENSG00000110651
700,ENSG00000275532
701,ENSG00000234705
702,ENSG00000164296
703,ENSG00000170515
704,ENSG00000130311
705,ENSG00000267724
706,ENSG00000177888
707,ENSG00000127540
708,ENSG00000156170
709,ENSG00000251161
710,ENSG00000155506
711,ENSG00000137770
712,ENSG00000163704
713,ENSG00000175305
714,ENSG00000188747
715,ENSG00000110315
716,ENSG00000105750
717,ENSG00000137154
718,ENSG00000134444
719,ENSG00000072201
720,ENSG00000108306
721,ENSG00000125445
722,ENSG00000100410
723,ENSG00000253125
724,ENSG00000106415
725,ENSG00000152467
726,ENSG00000156689
727,ENSG00000256537
728,ENSG00000276256
729,ENSG00000163597
730,ENSG00000197622
731,ENSG00000156795
732,ENSG00000137074
733,ENSG00000147586
734,ENSG00000135930
735,ENSG00000087008
736,ENSG00000128609
737,ENSG00000228106
738,ENSG00000099284
739,ENSG00000112110
740,ENSG00000087502
741,ENSG00000130054
742,ENSG00000164162
743,ENSG00000174243
744,ENSG00000088836
745,ENSG00000214719
746,ENSG00000118690
747,ENSG00000198258
748,ENSG00000225484
749,ENSG00000186792
750,ENSG00000169189
751,ENSG00000162892
752,ENSG00000134058
753,ENSG00000276966
754,ENSG00000184857
755,ENSG00000229525
756,ENSG00000163898
757,ENSG00000008988
758,ENSG00000256982
759,ENSG00000183309
760,ENSG00000139865
761,ENSG00000224985
762,ENSG00000255774
763,ENSG00000286377
764,ENSG00000164244
765,ENSG00000134809
766,ENSG00000184117
767,ENSG00000168301
768,ENSG00000122085
769,ENSG00000267719
770,ENSG00000213231
771,ENSG00000103269
772,ENSG00000126267
773,ENSG00000175536
774,ENSG00000100764
775,ENSG00000150456
776,ENSG00000278291
777,ENSG00000247271
778,ENSG00000259793
779,ENSG00000285830
780,ENSG00000258289
781,ENSG00000170482
782,ENSG00000137714
783,ENSG00000170122
784,ENSG00000247077
785,ENSG00000186615
786,ENSG00000197594
787,ENSG00000130347
788,ENSG00000178404
789,ENSG00000197111
790,ENSG00000100219
791,ENSG00000172818
792,ENSG00000118200
793,ENSG00000147535
794,ENSG00000108788
795,ENSG00000130348
796,ENSG00000101452
797,ENSG00000228323
798,ENSG00000114805
799,ENSG00000185352
800,ENSG00000153310
801,ENSG00000204815
802,ENSG00000213213
803,ENSG00000143549
804,ENSG00000169627
805,ENSG00000188636
806,ENSG00000164885
807,ENSG00000261845
808,ENSG00000106049
809,ENSG00000150787
810,ENSG00000111540
811,ENSG00000106682
812,ENSG00000241343
813,ENSG00000112144
814,ENSG00000184675
815,ENSG00000230641
816,ENSG00000136261
817,ENSG00000273729
818,ENSG00000157653
819,ENSG00000185924
820,ENSG00000134146
821,ENSG00000241370
822,ENSG00000196090
823,ENSG00000273240
824,ENSG00000236799
825,ENSG00000108576
826,ENSG00000287566
827,ENSG00000135334
828,ENSG00000187325
829,ENSG00000145348
830,ENSG00000257660
831,ENSG00000198331
832,ENSG00000088038
833,ENSG00000230487
834,ENSG00000272858
835,ENSG00000287765
836,ENSG00000134755
837,ENSG00000129353
838,ENSG00000156110
839,ENSG00000204420
840,ENSG00000273828
841,ENSG00000130772
842,ENSG00000123353
843,ENSG00000227953
844,ENSG00000165480
845,ENSG00000170011
846,ENSG00000172785
847,ENSG00000133059
848,ENSG00000149136
849,ENSG00000287356
850,ENSG00000112972
851,ENSG00000183283
852,ENSG00000180190
853,ENSG00000135093
854,ENSG00000110955
855,ENSG00000155592
856,ENSG00000254548
857,ENSG00000126858
858,ENSG00000262410
859,ENSG00000287926
860,ENSG00000183814
861,ENSG00000115616
862,ENSG00000176244
863,ENSG00000110871
864,ENSG00000196693
865,ENSG00000185189
866,ENSG00000275765
867,ENSG00000268583
868,ENSG00000125375
869,ENSG00000163918
870,ENSG00000106804
871,ENSG00000197728
872,ENSG00000164924
873,ENSG00000229047
874,ENSG00000156875
875,ENSG00000163807
876,ENSG00000198901
877,ENSG00000055147
878,ENSG00000174292
879,ENSG00000188846
880,ENSG00000145832
881,ENSG00000241127
882,ENSG00000185973
883,ENSG00000146038
884,ENSG00000008300
885,ENSG00000186106
886,ENSG00000204569
887,ENSG00000135940
888,ENSG00000261584
889,ENSG00000131558
890,ENSG00000111671
891,ENSG00000133315
892,ENSG00000101084
893,ENSG00000268565
894,ENSG00000141084
895,ENSG00000153179
896,ENSG00000130940
897,ENSG00000137942
898,ENSG00000103194
899,ENSG00000213694
900,ENSG00000177294
901,ENSG00000059588
902,ENSG00000270170
903,ENSG00000182791
904,ENSG00000178974
905,ENSG00000197273
906,ENSG00000105254
907,ENSG00000198783
908,ENSG00000251493
909,ENSG00000125743
910,ENSG00000157625
911,ENSG00000198780
912,ENSG00000196890
913,ENSG00000249364
914,ENSG00000285907
915,ENSG00000262712
916,ENSG00000083544
917,ENSG00000185010
918,ENSG00000084623
919,ENSG00000142676
920,ENSG00000170340
921,ENSG00000188554
922,ENSG00000280953
923,ENSG00000226332
924,ENSG00000156599
925,ENSG00000287455
926,ENSG00000253719
927,ENSG00000225932
928,ENSG00000085840
929,ENSG00000122674
930,ENSG00000243749
931,ENSG00000134440
932,ENSG00000119725
933,ENSG00000177084
934,ENSG00000047662
935,ENSG00000101391
936,ENSG00000248712
937,ENSG00000197168
938,ENSG00000148943
939,ENSG00000115828
940,ENSG00000165775
941,ENSG00000141665
942,ENSG00000138642
943,ENSG00000165714
944,ENSG00000253948
945,ENSG00000266844
946,ENSG00000127022
947,ENSG00000165185
948,ENSG00000165630
949,ENSG00000092199
950,ENSG00000260260
951,ENSG00000276223
952,ENSG00000283697
953,ENSG00000145425
954,ENSG00000242441
955,ENSG00000258667
956,ENSG00000197658
957,ENSG00000185436
958,ENSG00000119673
959,ENSG00000129480
960,ENSG00000130699
961,ENSG00000148248
962,ENSG00000166171
963,ENSG00000182518
964,ENSG00000113805
965,ENSG00000125835
966,ENSG00000142207
967,ENSG00000273253
968,ENSG00000204099
969,ENSG00000159210
970,ENSG00000105552
971,ENSG00000260526
972,ENSG00000118156
973,ENSG00000123739
974,ENSG00000087152
975,ENSG00000261759
976,ENSG00000254164
977,ENSG00000100726
978,ENSG00000175279
979,ENSG00000285756
980,ENSG00000131015
981,ENSG00000160345
982,ENSG00000233834
983,ENSG00000121766
984,ENSG00000095139
985,ENSG00000113734
986,ENSG00000224699
987,ENSG00000145103
988,ENSG00000093167
989,ENSG00000008283
990,ENSG00000235016
991,ENSG00000138768
992,ENSG00000125746
993,ENSG00000261474
994,ENSG00000103356
995,ENSG00000234111
996,ENSG00000186665
997,ENSG00000196172
998,ENSG00000215217
999,ENSG00000228701
1000,ENSG00000259357
1001,ENSG00000233124
1002,ENSG00000179021
1003,ENSG00000229453
1004,ENSG00000267270
1005,ENSG00000038002
1006,ENSG00000287817
1007,ENSG00000261538
1008,ENSG00000248275
1009,ENSG00000185104
1010,ENSG00000218416
1011,ENSG00000137267
1012,ENSG00000262663
1013,ENSG00000101945
1014,ENSG00000143630
1015,ENSG00000287938
1016,ENSG00000203812
1017,ENSG00000188342
1018,ENSG00000230753
1019,ENSG00000090316
1020,ENSG00000145740
1021,ENSG00000113558
1022,ENSG00000111640
1023,ENSG00000196756
1024,ENSG00000228436
1025,ENSG00000113460
1026,ENSG00000104177
1027,ENSG00000132677
1028,ENSG00000166268
1029,ENSG00000273391
1030,ENSG00000085231
1031,ENSG00000102181
1032,ENSG00000245937
1033,ENSG00000234235
1034,ENSG00000161860
1035,ENSG00000178802
1036,ENSG00000108829
1037,ENSG00000282390
1038,ENSG00000161011
1039,ENSG00000002919
1040,ENSG00000260573
1041,ENSG00000196810
1042,ENSG00000108406
1043,ENSG00000134716
1044,ENSG00000225953
1045,ENSG00000257550
1046,ENSG00000152700
1047,ENSG00000143933
1048,ENSG00000146083
1049,ENSG00000143570
1050,ENSG00000162385
1051,ENSG00000226887
1052,ENSG00000138663
1053,ENSG00000272799
1054,ENSG00000281649
1055,ENSG00000066248
1056,ENSG00000226194
1057,ENSG00000103353
1058,ENSG00000141449
1059,ENSG00000120727
1060,ENSG00000166233
1061,ENSG00000112280
1062,ENSG00000261359
1063,ENSG00000181450
1064,ENSG00000182093
1065,ENSG00000184154
1066,ENSG00000096872
1067,ENSG00000259627
1068,ENSG00000163541
1069,ENSG00000188092
1070,ENSG00000270933
1071,ENSG00000250303
1072,ENSG00000103528
1073,ENSG00000273473
1074,ENSG00000140527
1075,ENSG00000075914
1076,ENSG00000005194
1077,ENSG00000232485
1078,ENSG00000245869
1079,ENSG00000150756
1080,ENSG00000179387
1081,ENSG00000254226
1082,ENSG00000142065
1083,ENSG00000284968
1084,ENSG00000162069
1085,ENSG00000167862
1086,ENSG00000263272
1087,ENSG00000273507
1088,ENSG00000108639
1089,ENSG00000269482
1090,ENSG00000257093
1091,ENSG00000134046
1092,ENSG00000260236
1093,ENSG00000088899
1094,ENSG00000164405
1095,ENSG00000166200
1096,ENSG00000183579
1097,ENSG00000110700
1098,ENSG00000271270
1099,ENSG00000143771
1100,ENSG00000247516
1101,ENSG00000175728
1102,ENSG00000272106
1103,ENSG00000181523
1104,ENSG00000268288
1105,ENSG00000257167
1106,ENSG00000203697
1107,ENSG00000121749
1108,ENSG00000242485
1109,ENSG00000132423
1110,ENSG00000267795
1111,ENSG00000127184
1112,ENSG00000198146
1113,ENSG00000135127
1114,ENSG00000174446
1115,ENSG00000163879
1116,ENSG00000185627
1117,ENSG00000236617
1118,ENSG00000258172
1119,ENSG00000125686
1120,ENSG00000275713
1121,ENSG00000066468
1122,ENSG00000263335
1123,ENSG00000136450
1124,ENSG00000214128
1125,ENSG00000042429
1126,ENSG00000169139
1127,ENSG00000238107
1128,ENSG00000114850
1129,ENSG00000163811
1130,ENSG00000100739
1131,ENSG00000176371
1132,ENSG00000198915
1133,ENSG00000286342
1134,ENSG00000138942
1135,ENSG00000147164
1136,ENSG00000135972
1137,ENSG00000166348
1138,ENSG00000163463
1139,ENSG00000079462
1140,ENSG00000163170
1141,ENSG00000067141
1142,ENSG00000125484
1143,ENSG00000226200
1144,ENSG00000153558
1145,ENSG00000204092
1146,ENSG00000286996
1147,ENSG00000229178
1148,ENSG00000167216
1149,ENSG00000113048
1150,ENSG00000003147
1151,ENSG00000114982
1152,ENSG00000130675
1153,ENSG00000272787
1154,ENSG00000180667
1155,ENSG00000112294
1156,ENSG00000108654
1157,ENSG00000287352
1158,ENSG00000273320
1159,ENSG00000179454
1160,ENSG00000143811
1161,ENSG00000100294
1162,ENSG00000108947
1163,ENSG00000150967
1164,ENSG00000261159
1165,ENSG00000125818
1166,ENSG00000182400
1167,ENSG00000120675
1168,ENSG00000120055
1169,ENSG00000186564
1170,ENSG00000178921
1171,ENSG00000133328
1172,ENSG00000171863
1173,ENSG00000160799
1174,ENSG00000158796
1175,ENSG00000232640
1176,ENSG00000254986
1177,ENSG00000132603
1178,ENSG00000106153
1179,ENSG00000245571
1180,ENSG00000162482
1181,ENSG00000273026
1182,ENSG00000242866
1183,ENSG00000162769
1184,ENSG00000139998
1185,ENSG00000266904
1186,ENSG00000162755
1187,ENSG00000215022
1188,ENSG00000088726
1189,ENSG00000273248
1190,ENSG00000280195
1191,ENSG00000286715
1192,ENSG00000168234
1193,ENSG00000110025
1194,ENSG00000285413
1195,ENSG00000164749
1196,ENSG00000260118
1197,ENSG00000169194
1198,ENSG00000267288
1199,ENSG00000185697
1200,ENSG00000079387
1201,ENSG00000197265
1202,ENSG00000271755
1203,ENSG00000163958
1204,ENSG00000161021
1205,ENSG00000095002
1206,ENSG00000181191
1207,ENSG00000263080
1208,ENSG00000107651
1209,ENSG00000277791
1210,ENSG00000139579
1211,ENSG00000278338
1212,ENSG00000226245
1213,ENSG00000091127
1214,ENSG00000253598
1215,ENSG00000171219
1216,ENSG00000135070
1217,ENSG00000126804
1218,ENSG00000122566
1219,ENSG00000274512
1220,ENSG00000222014
1221,ENSG00000089356
1222,ENSG00000184860
1223,ENSG00000278704
1224,ENSG00000103671
1225,ENSG00000117395
1226,ENSG00000268650
1227,ENSG00000267627
1228,ENSG00000136159
1229,ENSG00000271855
1230,ENSG00000141858
1231,ENSG00000268089
1232,ENSG00000134243
1233,ENSG00000132749
1234,ENSG00000168385
1235,ENSG00000130338
1236,ENSG00000011451
1237,ENSG00000266490
1238,ENSG00000043355
1239,ENSG00000245556
1240,ENSG00000139428
1241,ENSG00000161217
1242,ENSG00000269921
1243,ENSG00000198231
1244,ENSG00000065328
1245,ENSG00000204421
1246,ENSG00000106591
1247,ENSG00000125107
1248,ENSG00000123427
1249,ENSG00000267379
